127.0	100.0	70.0	+1
148.0	129.0	97.0	+1
22.0	43.0	72.0	-1
158.0	115.0	81.0	+1
44.0	101.0	130.0	-1
67.0	75.0	62.0	+1
18.0	22.0	33.0	+1
221.0	239.0	140.0	+1
22.0	53.0	84.0	-1
0.0	0.0	0.0	+1
164.0	120.0	85.0	+1
14.0	14.0	12.0	+1
165.0	112.0	81.0	+1
9.0	11.0	8.0	+1
16.0	23.0	16.0	+1
103.0	74.0	58.0	+1
25.0	65.0	90.0	-1
143.0	156.0	136.0	+1
19.0	25.0	39.0	+1
168.0	142.0	109.0	+1
12.0	21.0	16.0	+1
21.0	43.0	67.0	-1
14.0	16.0	13.0	+1
26.0	72.0	106.0	-1
22.0	27.0	23.0	+1
46.0	92.0	115.0	-1
26.0	51.0	81.0	-1
10.0	12.0	9.0	+1
40.0	89.0	119.0	-1
11.0	13.0	10.0	+1
118.0	130.0	110.0	+1
22.0	42.0	53.0	+1
13.0	13.0	11.0	+1
58.0	65.0	57.0	+1
17.0	26.0	41.0	+1
90.0	101.0	87.0	-1
178.0	131.0	89.0	+1
28.0	71.0	106.0	-1
109.0	55.0	43.0	+1
15.0	17.0	16.0	+1
28.0	55.0	85.0	-1
142.0	118.0	84.0	+1
22.0	47.0	77.0	-1
65.0	30.0	24.0	+1
122.0	133.0	116.0	+1
84.0	55.0	47.0	+1
28.0	32.0	33.0	+1
75.0	36.0	29.0	+1
25.0	48.0	66.0	-1
110.0	52.0	41.0	+1
30.0	58.0	79.0	-1
29.0	73.0	110.0	-1
28.0	59.0	90.0	-1
14.0	16.0	15.0	+1
104.0	51.0	37.0	+1
26.0	56.0	90.0	-1
25.0	56.0	84.0	-1
110.0	58.0	47.0	+1
14.0	16.0	15.0	+1
18.0	29.0	47.0	+1
25.0	55.0	79.0	-1
22.0	46.0	72.0	-1
28.0	66.0	102.0	-1
38.0	114.0	138.0	-1
11.0	13.0	12.0	+1
25.0	66.0	98.0	-1
58.0	27.0	25.0	+1
59.0	30.0	22.0	+1
180.0	142.0	103.0	+1
142.0	95.0	69.0	+1
185.0	143.0	103.0	+1
25.0	59.0	86.0	-1
85.0	32.0	26.0	+1
21.0	27.0	49.0	+1
83.0	39.0	28.0	+1
91.0	45.0	32.0	+1
21.0	23.0	38.0	+1
33.0	69.0	105.0	-1
166.0	141.0	101.0	+1
25.0	75.0	110.0	-1
19.0	48.0	78.0	-1
91.0	103.0	91.0	-1
23.0	36.0	53.0	+1
133.0	82.0	63.0	+1
22.0	39.0	59.0	+1
117.0	128.0	111.0	+1
29.0	77.0	113.0	-1
20.0	32.0	48.0	+1
29.0	78.0	108.0	-1
11.0	13.0	12.0	+1
19.0	38.0	44.0	+1
9.0	11.0	8.0	+1
30.0	97.0	126.0	-1
122.0	100.0	79.0	+1
89.0	104.0	97.0	-1
24.0	62.0	98.0	-1
30.0	59.0	89.0	-1
153.0	102.0	73.0	+1
10.0	12.0	9.0	+1
17.0	21.0	22.0	+1
22.0	58.0	92.0	-1
63.0	34.0	26.0	+1
21.0	32.0	52.0	+1
13.0	22.0	29.0	+1
32.0	63.0	92.0	-1
13.0	38.0	60.0	+1
75.0	30.0	24.0	+1
11.0	13.0	12.0	+1
112.0	59.0	45.0	+1
0.0	0.0	0.0	+1
10.0	12.0	11.0	+1
28.0	63.0	95.0	-1
28.0	64.0	96.0	-1
13.0	15.0	12.0	+1
53.0	139.0	172.0	-1
12.0	14.0	11.0	+1
32.0	69.0	96.0	-1
141.0	83.0	59.0	+1
8.0	19.0	13.0	+1
38.0	69.0	98.0	-1
91.0	49.0	37.0	+1
10.0	12.0	11.0	+1
30.0	73.0	105.0	-1
64.0	149.0	156.0	-1
113.0	55.0	43.0	+1
26.0	63.0	92.0	-1
32.0	78.0	111.0	-1
106.0	134.0	119.0	-1
21.0	42.0	69.0	-1
24.0	48.0	76.0	-1
78.0	41.0	32.0	+1
160.0	145.0	104.0	+1
22.0	47.0	78.0	-1
35.0	93.0	130.0	-1
32.0	68.0	102.0	-1
27.0	61.0	89.0	-1
182.0	163.0	121.0	+1
91.0	38.0	32.0	+1
26.0	76.0	109.0	-1
158.0	127.0	99.0	+1
14.0	14.0	12.0	+1
189.0	206.0	174.0	+1
43.0	48.0	42.0	+1
14.0	14.0	12.0	+1
26.0	61.0	93.0	-1
8.0	10.0	7.0	+1
21.0	52.0	80.0	-1
75.0	37.0	28.0	+1
145.0	98.0	72.0	+1
129.0	87.0	73.0	+1
23.0	59.0	83.0	-1
172.0	140.0	93.0	+1
25.0	68.0	103.0	-1
10.0	10.0	8.0	+1
13.0	14.0	16.0	+1
133.0	96.0	69.0	+1
166.0	184.0	162.0	+1
31.0	74.0	108.0	-1
10.0	12.0	11.0	+1
26.0	53.0	72.0	-1
35.0	95.0	132.0	-1
23.0	29.0	51.0	+1
227.0	189.0	140.0	+1
29.0	104.0	125.0	-1
12.0	14.0	11.0	+1
67.0	30.0	21.0	+1
23.0	49.0	74.0	-1
188.0	153.0	115.0	+1
11.0	13.0	10.0	+1
26.0	50.0	76.0	-1
12.0	14.0	11.0	+1
9.0	11.0	10.0	+1
14.0	16.0	15.0	+1
48.0	89.0	91.0	-1
43.0	92.0	107.0	-1
10.0	12.0	9.0	+1
82.0	31.0	27.0	+1
23.0	62.0	95.0	-1
34.0	73.0	104.0	-1
24.0	51.0	70.0	-1
111.0	54.0	43.0	+1
170.0	149.0	106.0	+1
24.0	30.0	52.0	+1
33.0	107.0	134.0	-1
15.0	15.0	15.0	+1
9.0	11.0	8.0	+1
10.0	12.0	11.0	+1
169.0	138.0	109.0	+1
56.0	33.0	27.0	+1
61.0	27.0	26.0	+1
98.0	46.0	35.0	+1
94.0	42.0	29.0	+1
13.0	15.0	12.0	+1
91.0	43.0	31.0	+1
25.0	25.0	23.0	+1
21.0	23.0	20.0	+1
189.0	156.0	113.0	+1
13.0	15.0	14.0	+1
35.0	40.0	36.0	+1
67.0	34.0	25.0	+1
54.0	80.0	71.0	-1
113.0	126.0	109.0	+1
32.0	76.0	111.0	-1
11.0	13.0	12.0	+1
11.0	13.0	10.0	+1
10.0	12.0	11.0	+1
12.0	14.0	11.0	+1
11.0	13.0	12.0	+1
12.0	14.0	13.0	+1
115.0	63.0	52.0	+1
19.0	27.0	50.0	+1
12.0	14.0	11.0	+1
27.0	62.0	92.0	-1
42.0	111.0	144.0	-1
18.0	25.0	33.0	+1
25.0	55.0	81.0	-1
107.0	129.0	116.0	-1
12.0	13.0	15.0	+1
30.0	73.0	108.0	-1
159.0	109.0	72.0	+1
16.0	16.0	14.0	+1
13.0	15.0	14.0	+1
21.0	42.0	63.0	+1
87.0	55.0	42.0	+1
71.0	34.0	25.0	+1
20.0	43.0	57.0	+1
13.0	15.0	12.0	+1
9.0	11.0	8.0	+1
12.0	14.0	13.0	+1
20.0	40.0	39.0	+1
28.0	64.0	98.0	-1
67.0	34.0	27.0	+1
27.0	60.0	95.0	-1
28.0	76.0	112.0	-1
161.0	135.0	98.0	+1
15.0	17.0	14.0	+1
13.0	15.0	14.0	+1
142.0	119.0	88.0	+1
31.0	68.0	97.0	-1
22.0	32.0	44.0	+1
177.0	150.0	120.0	+1
10.0	12.0	11.0	+1
21.0	43.0	41.0	+1
113.0	57.0	42.0	+1
166.0	137.0	97.0	+1
10.0	12.0	11.0	+1
14.0	15.0	10.0	+1
76.0	39.0	31.0	+1
98.0	62.0	46.0	+1
20.0	29.0	44.0	+1
82.0	42.0	32.0	+1
10.0	12.0	9.0	+1
108.0	67.0	47.0	+1
31.0	74.0	109.0	-1
11.0	13.0	10.0	+1
78.0	41.0	32.0	+1
19.0	25.0	41.0	+1
32.0	70.0	106.0	-1
27.0	65.0	101.0	-1
69.0	34.0	28.0	+1
78.0	38.0	26.0	+1
25.0	63.0	99.0	-1
24.0	54.0	78.0	-1
47.0	95.0	115.0	-1
12.0	14.0	11.0	+1
24.0	40.0	63.0	+1
87.0	37.0	30.0	+1
23.0	44.0	71.0	-1
28.0	80.0	156.0	-1
9.0	11.0	10.0	+1
154.0	114.0	78.0	+1
48.0	116.0	125.0	-1
24.0	68.0	97.0	-1
11.0	13.0	10.0	+1
143.0	127.0	93.0	+1
15.0	31.0	30.0	+1
10.0	14.0	15.0	+1
12.0	12.0	10.0	+1
21.0	52.0	73.0	-1
33.0	100.0	129.0	-1
107.0	119.0	105.0	+1
23.0	53.0	81.0	-1
25.0	69.0	98.0	-1
26.0	54.0	76.0	-1
120.0	76.0	49.0	+1
5.0	5.0	5.0	+1
35.0	99.0	134.0	-1
11.0	13.0	10.0	+1
30.0	77.0	105.0	-1
11.0	13.0	12.0	+1
46.0	108.0	123.0	-1
16.0	16.0	14.0	+1
37.0	73.0	105.0	-1
12.0	14.0	13.0	+1
28.0	67.0	96.0	-1
37.0	101.0	139.0	-1
141.0	95.0	79.0	+1
169.0	141.0	102.0	+1
34.0	95.0	123.0	-1
11.0	13.0	12.0	+1
25.0	27.0	24.0	+1
10.0	12.0	11.0	+1
1.0	3.0	2.0	+1
20.0	44.0	72.0	-1
15.0	17.0	14.0	+1
166.0	131.0	99.0	+1
21.0	25.0	24.0	+1
74.0	36.0	23.0	+1
78.0	88.0	77.0	-1
130.0	92.0	69.0	+1
88.0	35.0	29.0	+1
26.0	61.0	99.0	-1
104.0	58.0	43.0	+1
28.0	72.0	107.0	-1
20.0	38.0	58.0	+1
95.0	38.0	29.0	+1
83.0	38.0	32.0	+1
71.0	33.0	30.0	+1
96.0	42.0	30.0	+1
239.0	244.0	222.0	+1
194.0	172.0	135.0	+1
22.0	49.0	60.0	+1
21.0	28.0	47.0	+1
133.0	102.0	74.0	+1
10.0	12.0	11.0	+1
34.0	94.0	118.0	-1
20.0	33.0	50.0	+1
24.0	65.0	97.0	-1
32.0	77.0	108.0	-1
28.0	75.0	105.0	-1
18.0	17.0	25.0	+1
174.0	170.0	143.0	+1
33.0	38.0	42.0	+1
13.0	15.0	12.0	+1
10.0	12.0	11.0	+1
14.0	14.0	12.0	+1
47.0	51.0	50.0	+1
90.0	42.0	30.0	+1
35.0	40.0	36.0	+1
87.0	98.0	84.0	-1
23.0	62.0	95.0	-1
25.0	58.0	89.0	-1
98.0	52.0	39.0	+1
19.0	23.0	32.0	+1
75.0	37.0	28.0	+1
22.0	29.0	22.0	+1
127.0	69.0	47.0	+1
12.0	14.0	11.0	+1
177.0	160.0	132.0	+1
14.0	16.0	13.0	+1
26.0	59.0	90.0	-1
12.0	12.0	10.0	+1
12.0	17.0	13.0	+1
93.0	46.0	36.0	+1
81.0	45.0	33.0	+1
25.0	55.0	81.0	-1
167.0	129.0	84.0	+1
213.0	180.0	126.0	+1
20.0	41.0	60.0	+1
122.0	65.0	48.0	+1
15.0	17.0	16.0	+1
22.0	27.0	46.0	+1
23.0	39.0	62.0	+1
10.0	12.0	9.0	+1
12.0	14.0	11.0	+1
18.0	25.0	35.0	+1
13.0	15.0	12.0	+1
192.0	180.0	140.0	+1
63.0	26.0	20.0	+1
26.0	51.0	81.0	-1
12.0	14.0	11.0	+1
30.0	66.0	100.0	-1
168.0	134.0	88.0	+1
27.0	41.0	70.0	-1
44.0	118.0	155.0	-1
25.0	52.0	81.0	-1
143.0	97.0	73.0	+1
14.0	16.0	15.0	+1
136.0	151.0	148.0	+1
59.0	59.0	51.0	+1
158.0	131.0	101.0	+1
107.0	60.0	44.0	+1
33.0	63.0	97.0	-1
37.0	103.0	137.0	-1
32.0	75.0	107.0	-1
167.0	161.0	127.0	+1
24.0	37.0	56.0	+1
23.0	45.0	69.0	-1
17.0	16.0	24.0	+1
28.0	61.0	92.0	-1
24.0	34.0	59.0	+1
27.0	67.0	103.0	-1
25.0	36.0	64.0	+1
146.0	96.0	71.0	+1
17.0	39.0	37.0	+1
18.0	22.0	21.0	+1
28.0	74.0	110.0	-1
51.0	57.0	55.0	+1
105.0	51.0	39.0	+1
20.0	32.0	44.0	+1
18.0	35.0	51.0	+1
34.0	56.0	80.0	-1
49.0	54.0	47.0	+1
19.0	25.0	39.0	+1
27.0	45.0	67.0	-1
35.0	85.0	108.0	-1
162.0	170.0	119.0	+1
31.0	79.0	99.0	-1
28.0	62.0	87.0	-1
